	timestamp	src	src_type	dst	dst_type	edge_type
6069	2022-01-25T00:24:50Z	295	5	452	12f	c3
6070	2022-01-25T00:24:50Z	295	5	418	111	60
6071	2022-01-25T00:24:49Z	295	5	472	141	f6
6072	2022-01-25T00:24:49Z	295	5	471	140	f5
6073	2022-01-25T00:24:49Z	295	5	433	11e	65
6074	2022-01-25T00:24:49Z	295	5	433	11e	f0
6075	2022-01-25T00:24:49Z	295	5	433	11e	65
6076	2022-01-25T00:24:49Z	295	5	418	111	60
6077	2022-01-25T00:24:49Z	295	5	418	111	b1
6078	2022-01-25T00:24:49Z	295	5	418	111	b1
6079	2022-01-25T00:24:49Z	295	5	418	111	60
6080	2022-01-25T00:24:49Z	295	5	471	140	f5
6081	2022-01-25T00:24:48Z	295	5	423	116	ce
6082	2022-01-25T00:24:48Z	260	5	430	11c	41
6083	2022-01-25T00:24:48Z	295	5	430	11c	42
6084	2022-01-25T00:24:48Z	295	5	418	111	b1
6085	2022-01-25T00:24:48Z	295	5	461	137	e7
6086	2022-01-25T00:24:48Z	295	5	418	111	60
6087	2022-01-25T00:24:48Z	295	5	423	116	d8
6088	2022-01-25T00:24:48Z	295	5	423	116	e6
6089	2022-01-25T00:24:48Z	295	5	466	13c	d0
6090	2022-01-25T00:24:48Z	295	5	418	111	60
6091	2022-01-25T00:24:48Z	295	5	464	13a	3f
6092	2022-01-25T00:24:48Z	295	5	423	116	c9
6093	2022-01-25T00:24:48Z	295	5	335	10b	bc
6094	2022-01-25T00:24:48Z	295	5	423	116	cc
6095	2022-01-25T00:24:48Z	71	5	444	128	a2
6096	2022-01-25T00:24:48Z	295	5	418	111	b1
6097	2022-01-25T00:24:48Z	295	5	423	116	f2
6098	2022-01-25T00:24:48Z	260	5	430	11c	41
6099	2022-01-25T00:24:48Z	439	1	369	13d	4
6100	2022-01-25T00:24:48Z	295	5	430	11c	44
6101	2022-01-25T00:24:48Z	439	1	369	13d	4
6102	2022-01-25T00:24:48Z	295	5	444	128	b0
6103	2022-01-25T00:24:47Z	295	5	418	111	b1
6104	2022-01-25T00:24:47Z	295	5	418	111	60
6105	2022-01-25T00:24:47Z	295	5	430	11c	4b
6106	2022-01-25T00:24:47Z	295	5	417	110	7a
6107	2022-01-25T00:24:47Z	295	5	434	11f	c4
6108	2022-01-25T00:24:47Z	295	5	417	110	bf
6109	2022-01-25T00:24:47Z	295	5	417	110	7a
6110	2022-01-25T00:24:47Z	295	5	461	137	e7
6111	2022-01-25T00:24:47Z	295	5	417	110	7a
6112	2022-01-25T00:24:47Z	295	5	417	110	7a
6113	2022-01-25T00:24:47Z	295	5	418	111	60
6114	2022-01-25T00:24:47Z	295	5	461	137	e7
6115	2022-01-25T00:24:47Z	295	5	418	111	b1
6116	2022-01-25T00:24:47Z	295	5	430	11c	35
6117	2022-01-25T00:24:47Z	295	5	461	137	e7
6118	2022-01-25T00:24:46Z	295	5	459	136	5b
6119	2022-01-25T00:24:46Z	295	5	418	111	60
6120	2022-01-25T00:24:46Z	295	5	459	136	5b
6121	2022-01-25T00:24:46Z	295	5	459	136	5b
6122	2022-01-25T00:24:46Z	295	5	428	11a	50
6123	2022-01-25T00:24:46Z	295	5	418	111	b1
6124	2022-01-25T00:24:46Z	295	5	464	13a	5d
6125	2022-01-25T00:24:46Z	295	5	454	131	30
6126	2022-01-25T00:24:46Z	295	5	459	136	5b
6127	2022-01-25T00:24:46Z	295	5	459	136	e5
6128	2022-01-25T00:24:46Z	295	5	454	131	2d
6129	2022-01-25T00:24:46Z	295	5	418	111	b1
6130	2022-01-25T00:24:46Z	295	5	459	136	5b
6131	2022-01-25T00:24:46Z	295	5	418	111	60
6132	2022-01-25T00:24:46Z	295	5	459	136	5b
6133	2022-01-25T00:24:46Z	295	5	454	131	2d
6134	2022-01-25T00:24:45Z	295	5	445	129	d1
6135	2022-01-25T00:24:45Z	295	5	444	128	94
6136	2022-01-25T00:24:45Z	295	5	418	111	60
6137	2022-01-25T00:24:45Z	295	5	431	11d	51
6138	2022-01-25T00:24:45Z	295	5	431	11d	aa
6139	2022-01-25T00:24:45Z	295	5	445	129	c7
6140	2022-01-25T00:24:45Z	295	5	431	11d	aa
6141	2022-01-25T00:24:45Z	295	5	431	11d	a5
6142	2022-01-25T00:24:45Z	295	5	430	11c	55
6143	2022-01-25T00:24:45Z	295	5	444	128	92
6144	2022-01-25T00:24:45Z	295	5	430	11c	6c
6145	2022-01-25T00:24:45Z	295	5	418	111	b1
6146	2022-01-25T00:24:45Z	295	5	418	111	b1
6147	2022-01-25T00:24:45Z	295	5	418	111	60
6148	2022-01-25T00:24:45Z	295	5	454	131	38
6149	2022-01-25T00:24:45Z	295	5	431	11d	a5
6150	2022-01-25T00:24:45Z	295	5	474	143	9a
6151	2022-01-25T00:24:44Z	295	5	454	131	2e
6152	2022-01-25T00:24:44Z	295	5	338	10e	ae
6153	2022-01-25T00:24:44Z	295	5	425	118	8e
6154	2022-01-25T00:24:44Z	295	5	418	111	60
6155	2022-01-25T00:24:44Z	295	5	468	13e	ad
6156	2022-01-25T00:24:44Z	295	5	426	119	25
6157	2022-01-25T00:24:44Z	295	5	418	111	b1
6158	2022-01-25T00:24:44Z	295	5	458	135	4c
6159	2022-01-25T00:24:44Z	295	5	418	111	60
6160	2022-01-25T00:24:44Z	295	5	458	135	4c
6161	2022-01-25T00:24:44Z	295	5	430	11c	3d
6162	2022-01-25T00:24:44Z	295	5	464	13a	4d
6163	2022-01-25T00:24:44Z	295	5	430	11c	49
6164	2022-01-25T00:24:44Z	295	5	458	135	dd
6165	2022-01-25T00:24:44Z	295	5	418	111	b1
6166	2022-01-25T00:24:43Z	295	5	425	118	8e
6167	2022-01-25T00:24:43Z	295	5	418	111	b1
6168	2022-01-25T00:24:43Z	295	5	425	118	8e
6169	2022-01-25T00:24:43Z	295	5	442	127	33
6170	2022-01-25T00:24:43Z	295	5	442	127	33
6171	2022-01-25T00:24:43Z	295	5	425	118	8e
6172	2022-01-25T00:24:43Z	295	5	425	118	8e
6173	2022-01-25T00:24:43Z	295	5	425	118	8e
6174	2022-01-25T00:24:43Z	295	5	452	12f	9d
6175	2022-01-25T00:24:43Z	295	5	418	111	b1
6176	2022-01-25T00:24:43Z	295	5	442	127	33
6177	2022-01-25T00:24:43Z	295	5	425	118	8e
6178	2022-01-25T00:24:43Z	295	5	442	127	33
6179	2022-01-25T00:24:43Z	295	5	425	118	8e
6180	2022-01-25T00:24:43Z	295	5	338	10e	ae
6181	2022-01-25T00:24:43Z	295	5	425	118	8e
6182	2022-01-25T00:24:43Z	295	5	442	127	33
6183	2022-01-25T00:24:43Z	295	5	442	127	33
6184	2022-01-25T00:24:43Z	295	5	425	118	8e
6185	2022-01-25T00:24:43Z	295	5	454	131	53
6186	2022-01-25T00:24:43Z	295	5	425	118	8e
6187	2022-01-25T00:24:43Z	295	5	418	111	60
6188	2022-01-25T00:24:43Z	295	5	337	10d	c0
6189	2022-01-25T00:24:43Z	295	5	425	118	8e
6190	2022-01-25T00:24:43Z	295	5	425	118	8e
6191	2022-01-25T00:24:43Z	295	5	442	127	33
6192	2022-01-25T00:24:43Z	295	5	442	127	33
6193	2022-01-25T00:24:43Z	295	5	425	118	8e
6194	2022-01-25T00:24:43Z	295	5	425	118	8e
6195	2022-01-25T00:24:43Z	295	5	445	129	95
6196	2022-01-25T00:24:43Z	295	5	425	118	8e
6197	2022-01-25T00:24:43Z	295	5	425	118	8e
6198	2022-01-25T00:24:43Z	295	5	425	118	8e
6199	2022-01-25T00:24:43Z	295	5	442	127	c6
6200	2022-01-25T00:24:43Z	295	5	418	111	60
6201	2022-01-25T00:24:43Z	295	5	425	118	8e
6202	2022-01-25T00:24:43Z	295	5	442	127	33
6203	2022-01-25T00:24:43Z	295	5	442	127	33
6204	2022-01-25T00:24:42Z	295	5	425	118	8e
6205	2022-01-25T00:24:42Z	295	5	425	118	8e
6206	2022-01-25T00:24:42Z	295	5	445	129	c7
6207	2022-01-25T00:24:42Z	295	5	425	118	8e
6208	2022-01-25T00:24:42Z	295	5	425	118	8e
6209	2022-01-25T00:24:42Z	295	5	425	118	8e
6210	2022-01-25T00:24:42Z	295	5	425	118	8e
6211	2022-01-25T00:24:42Z	295	5	425	118	8e
6212	2022-01-25T00:24:42Z	295	5	425	118	8e
6213	2022-01-25T00:24:42Z	295	5	473	142	71
6214	2022-01-25T00:24:42Z	295	5	425	118	8e
6215	2022-01-25T00:24:42Z	295	5	425	118	8e
6216	2022-01-25T00:24:42Z	295	5	425	118	8e
6217	2022-01-25T00:24:42Z	295	5	425	118	8e
6218	2022-01-25T00:24:42Z	295	5	425	118	8e
6219	2022-01-25T00:24:42Z	295	5	425	118	8e
6220	2022-01-25T00:24:42Z	295	5	425	118	8e
6221	2022-01-25T00:24:42Z	295	5	425	118	8e
6222	2022-01-25T00:24:42Z	295	5	425	118	8e
6223	2022-01-25T00:24:42Z	295	5	425	118	8e
6224	2022-01-25T00:24:42Z	295	5	425	118	8e
6225	2022-01-25T00:24:42Z	295	5	430	11c	5c
6226	2022-01-25T00:24:42Z	295	5	425	118	8e
6227	2022-01-25T00:24:42Z	295	5	447	12a	be
6228	2022-01-25T00:24:42Z	295	5	425	118	8e
6229	2022-01-25T00:24:42Z	295	5	418	111	b1
6230	2022-01-25T00:24:42Z	295	5	425	118	8e
6231	2022-01-25T00:24:42Z	295	5	425	118	8e
6232	2022-01-25T00:24:42Z	295	5	430	11c	6f
6233	2022-01-25T00:24:42Z	295	5	438	123	46
6234	2022-01-25T00:24:42Z	295	5	425	118	8e
6235	2022-01-25T00:24:42Z	295	5	425	118	8e
6236	2022-01-25T00:24:42Z	295	5	425	118	8e
6237	2022-01-25T00:24:42Z	295	5	418	111	60
6238	2022-01-25T00:24:42Z	295	5	418	111	b1
6239	2022-01-25T00:24:42Z	295	5	425	118	8e
6240	2022-01-25T00:24:41Z	295	5	450	12d	ed
6241	2022-01-25T00:24:41Z	295	5	450	12d	ed
6242	2022-01-25T00:24:41Z	295	5	425	118	8e
6243	2022-01-25T00:24:41Z	295	5	450	12d	ed
6244	2022-01-25T00:24:41Z	295	5	450	12d	a9
6245	2022-01-25T00:24:41Z	295	5	450	12d	a9
6246	2022-01-25T00:24:41Z	295	5	425	118	8e
6247	2022-01-25T00:24:41Z	295	5	450	12d	a9
6248	2022-01-25T00:24:41Z	295	5	448	12b	e9
6249	2022-01-25T00:24:41Z	295	5	450	12d	ed
6250	2022-01-25T00:24:41Z	295	5	425	118	8e
6251	2022-01-25T00:24:41Z	295	5	450	12d	a9
6252	2022-01-25T00:24:41Z	295	5	450	12d	a9
6253	2022-01-25T00:24:41Z	295	5	450	12d	a9
6254	2022-01-25T00:24:41Z	295	5	450	12d	a9
6255	2022-01-25T00:24:41Z	295	5	450	12d	ed
6256	2022-01-25T00:24:41Z	295	5	450	12d	a9
6257	2022-01-25T00:24:41Z	295	5	425	118	8e
6258	2022-01-25T00:24:41Z	295	5	450	12d	ed
6259	2022-01-25T00:24:41Z	295	5	450	12d	ed
6260	2022-01-25T00:24:41Z	295	5	425	118	8e
6261	2022-01-25T00:24:41Z	295	5	450	12d	ed
6262	2022-01-25T00:24:41Z	295	5	450	12d	a9
6263	2022-01-25T00:24:41Z	295	5	450	12d	ed
6264	2022-01-25T00:24:41Z	295	5	450	12d	ed
6265	2022-01-25T00:24:41Z	295	5	450	12d	a9
6266	2022-01-25T00:24:41Z	295	5	454	131	ef
6267	2022-01-25T00:24:41Z	295	5	450	12d	ed
6268	2022-01-25T00:24:41Z	295	5	450	12d	a9
6269	2022-01-25T00:24:41Z	295	5	425	118	8e
6270	2022-01-25T00:24:41Z	295	5	450	12d	ed
6271	2022-01-25T00:24:41Z	295	5	450	12d	a9
6272	2022-01-25T00:24:41Z	295	5	437	122	3a
6273	2022-01-25T00:24:41Z	295	5	425	118	8e
6274	2022-01-25T00:24:41Z	295	5	450	12d	ed
6275	2022-01-25T00:24:41Z	295	5	425	118	8e
6276	2022-01-25T00:24:41Z	295	5	425	118	8e
6277	2022-01-25T00:24:41Z	71	5	394	13b	9c
6278	2022-01-25T00:24:41Z	295	5	450	12d	a9
6279	2022-01-25T00:24:41Z	295	5	450	12d	a9
6280	2022-01-25T00:24:41Z	295	5	450	12d	a9
6281	2022-01-25T00:24:41Z	295	5	418	111	b1
6282	2022-01-25T00:24:41Z	295	5	425	118	8e
6283	2022-01-25T00:24:41Z	295	5	425	118	8e
6284	2022-01-25T00:24:41Z	295	5	418	111	60
6285	2022-01-25T00:24:41Z	295	5	450	12d	a9
6286	2022-01-25T00:24:41Z	295	5	450	12d	ed
6287	2022-01-25T00:24:41Z	295	5	425	118	8e
6288	2022-01-25T00:24:41Z	295	5	450	12d	a9
6289	2022-01-25T00:24:41Z	295	5	419	112	ec
6290	2022-01-25T00:24:41Z	295	5	450	12d	ed
6291	2022-01-25T00:24:41Z	295	5	450	12d	ed
6292	2022-01-25T00:24:41Z	295	5	419	112	ec
6293	2022-01-25T00:24:41Z	295	5	425	118	8e
6294	2022-01-25T00:24:41Z	295	5	425	118	8e
6295	2022-01-25T00:24:41Z	295	5	450	12d	ed
6296	2022-01-25T00:24:41Z	295	5	450	12d	a9
6297	2022-01-25T00:24:41Z	295	5	425	118	8e
6298	2022-01-25T00:24:41Z	295	5	450	12d	ed
6299	2022-01-25T00:24:41Z	295	5	425	118	8e
6300	2022-01-25T00:24:41Z	295	5	418	111	60
6301	2022-01-25T00:24:41Z	295	5	425	118	8e
6302	2022-01-25T00:24:41Z	295	5	450	12d	a9
6303	2022-01-25T00:24:41Z	295	5	425	118	8e
6304	2022-01-25T00:24:41Z	295	5	450	12d	a9
6305	2022-01-25T00:24:41Z	295	5	447	12a	bd
6306	2022-01-25T00:24:41Z	295	5	454	131	2f
6307	2022-01-25T00:24:41Z	295	5	450	12d	ed
6308	2022-01-25T00:24:41Z	295	5	425	118	8e
6309	2022-01-25T00:24:41Z	295	5	425	118	8e
6310	2022-01-25T00:24:41Z	295	5	450	12d	ed
6311	2022-01-25T00:24:41Z	295	5	450	12d	a9
6312	2022-01-25T00:24:41Z	295	5	425	118	8e
6313	2022-01-25T00:24:41Z	295	5	450	12d	a9
6314	2022-01-25T00:24:41Z	295	5	419	112	ec
6315	2022-01-25T00:24:41Z	295	5	450	12d	a9
6316	2022-01-25T00:24:41Z	295	5	450	12d	a9
6317	2022-01-25T00:24:41Z	295	5	450	12d	ed
6318	2022-01-25T00:24:41Z	295	5	450	12d	a9
6319	2022-01-25T00:24:41Z	295	5	450	12d	ed
6320	2022-01-25T00:24:41Z	295	5	450	12d	ed
6321	2022-01-25T00:24:41Z	295	5	425	118	8e
6322	2022-01-25T00:24:41Z	295	5	450	12d	ed
6323	2022-01-25T00:24:41Z	295	5	425	118	8e
6324	2022-01-25T00:24:41Z	295	5	450	12d	ed
6325	2022-01-25T00:24:41Z	295	5	430	11c	99
6326	2022-01-25T00:24:41Z	295	5	450	12d	ed
6327	2022-01-25T00:24:41Z	295	5	450	12d	a9
6328	2022-01-25T00:24:41Z	295	5	450	12d	a9
6329	2022-01-25T00:24:41Z	295	5	450	12d	ed
6330	2022-01-25T00:24:41Z	295	5	418	111	b1
6331	2022-01-25T00:24:41Z	295	5	425	118	8e
6332	2022-01-25T00:24:40Z	295	5	425	118	8e
6333	2022-01-25T00:24:40Z	295	5	449	12c	15
6334	2022-01-25T00:24:40Z	295	5	449	12c	15
6335	2022-01-25T00:24:40Z	295	5	425	118	8e
6336	2022-01-25T00:24:40Z	295	5	419	112	ec
6337	2022-01-25T00:24:40Z	295	5	425	118	8e
6338	2022-01-25T00:24:40Z	295	5	419	112	ec
6339	2022-01-25T00:24:40Z	295	5	449	12c	15
6340	2022-01-25T00:24:40Z	295	5	449	12c	15
6341	2022-01-25T00:24:40Z	295	5	425	118	8e
6342	2022-01-25T00:24:40Z	295	5	430	11c	1b
6343	2022-01-25T00:24:40Z	295	5	418	111	60
6344	2022-01-25T00:24:40Z	295	5	449	12c	15
6345	2022-01-25T00:24:40Z	295	5	419	112	ec
6346	2022-01-25T00:24:40Z	295	5	449	12c	15
6347	2022-01-25T00:24:40Z	295	5	425	118	8e
6348	2022-01-25T00:24:40Z	295	5	425	118	8e
6349	2022-01-25T00:24:40Z	295	5	449	12c	15
6350	2022-01-25T00:24:40Z	295	5	425	118	8e
6351	2022-01-25T00:24:40Z	295	5	419	112	ec
6352	2022-01-25T00:24:40Z	295	5	425	118	8e
6353	2022-01-25T00:24:40Z	295	5	425	118	8e
6354	2022-01-25T00:24:40Z	295	5	418	111	b1
6355	2022-01-25T00:24:40Z	295	5	425	118	8e
6356	2022-01-25T00:24:40Z	295	5	425	118	8e
6357	2022-01-25T00:24:40Z	295	5	425	118	8e
6358	2022-01-25T00:24:40Z	295	5	455	132	56
6359	2022-01-25T00:24:40Z	295	5	418	111	b1
6360	2022-01-25T00:24:40Z	295	5	425	118	8e
6361	2022-01-25T00:24:40Z	295	5	425	118	8e
6362	2022-01-25T00:24:40Z	295	5	425	118	8e
6363	2022-01-25T00:24:40Z	295	5	425	118	8e
6364	2022-01-25T00:24:40Z	295	5	449	12c	15
6365	2022-01-25T00:24:40Z	71	5	458	135	dd
6366	2022-01-25T00:24:40Z	295	5	449	12c	15
6367	2022-01-25T00:24:40Z	295	5	425	118	8e
6368	2022-01-25T00:24:40Z	295	5	419	112	ec
6369	2022-01-25T00:24:40Z	295	5	439	124	c4
6370	2022-01-25T00:24:40Z	295	5	450	12d	d2
6371	2022-01-25T00:24:40Z	295	5	425	118	8e
6372	2022-01-25T00:24:40Z	295	5	439	124	23
6373	2022-01-25T00:24:40Z	295	5	425	118	8e
6374	2022-01-25T00:24:40Z	295	5	439	124	d6
6375	2022-01-25T00:24:40Z	295	5	435	120	52
6376	2022-01-25T00:24:40Z	295	5	418	111	60
6377	2022-01-25T00:24:40Z	295	5	425	118	8e
6378	2022-01-25T00:24:40Z	295	5	449	12c	15
6379	2022-01-25T00:24:40Z	295	5	449	12c	15
6380	2022-01-25T00:24:40Z	295	5	425	118	8e
6381	2022-01-25T00:24:39Z	295	5	419	112	ec
6382	2022-01-25T00:24:39Z	295	5	419	112	ec
6383	2022-01-25T00:24:39Z	295	5	425	118	8e
6384	2022-01-25T00:24:39Z	295	5	455	132	24
6385	2022-01-25T00:24:39Z	295	5	425	118	8e
6386	2022-01-25T00:24:39Z	295	5	430	11c	3b
6387	2022-01-25T00:24:39Z	295	5	389	139	ef
6388	2022-01-25T00:24:39Z	295	5	425	118	8e
6389	2022-01-25T00:24:39Z	295	5	425	118	8e
6390	2022-01-25T00:24:39Z	295	5	425	118	8e
6391	2022-01-25T00:24:39Z	295	5	440	125	54
6392	2022-01-25T00:24:39Z	295	5	418	111	60
6393	2022-01-25T00:24:39Z	295	5	430	11c	3b
6394	2022-01-25T00:24:39Z	295	5	430	11c	1a
6395	2022-01-25T00:24:39Z	295	5	336	10c	c2
6396	2022-01-25T00:24:39Z	295	5	339	10c	ee
6397	2022-01-25T00:24:39Z	295	5	425	118	8e
6398	2022-01-25T00:24:39Z	295	5	435	120	4f
6399	2022-01-25T00:24:39Z	295	5	425	118	8e
6400	2022-01-25T00:24:39Z	295	5	425	118	8e
6401	2022-01-25T00:24:39Z	295	5	388	139	ef
6402	2022-01-25T00:24:39Z	295	5	419	112	ec
6403	2022-01-25T00:24:39Z	295	5	425	118	8e
6404	2022-01-25T00:24:39Z	295	5	425	118	8e
6405	2022-01-25T00:24:39Z	295	5	425	118	8e
6406	2022-01-25T00:24:39Z	295	5	425	118	8e
6407	2022-01-25T00:24:39Z	295	5	339	10c	ee
6408	2022-01-25T00:24:39Z	295	5	425	118	8e
6409	2022-01-25T00:24:39Z	295	5	425	118	8e
6410	2022-01-25T00:24:39Z	295	5	430	11c	5e
6411	2022-01-25T00:24:39Z	295	5	419	112	ec
6412	2022-01-25T00:24:39Z	295	5	425	118	8e
6413	2022-01-25T00:24:39Z	295	5	339	10c	21
6414	2022-01-25T00:24:39Z	295	5	447	12a	be
6415	2022-01-25T00:24:39Z	295	5	430	11c	5e
6416	2022-01-25T00:24:39Z	295	5	430	11c	6e
6417	2022-01-25T00:24:39Z	295	5	336	10c	c2
6418	2022-01-25T00:24:39Z	295	5	425	118	8e
6419	2022-01-25T00:24:39Z	295	5	419	112	ec
6420	2022-01-25T00:24:39Z	295	5	425	118	8e
6421	2022-01-25T00:24:39Z	295	5	418	111	b1
6422	2022-01-25T00:24:39Z	295	5	425	118	8e
6423	2022-01-25T00:24:39Z	295	5	418	111	b1
6424	2022-01-25T00:24:39Z	295	5	425	118	8e
6425	2022-01-25T00:24:39Z	295	5	425	118	8e
6426	2022-01-25T00:24:39Z	295	5	339	10c	21
6427	2022-01-25T00:24:39Z	295	5	425	118	8e
6428	2022-01-25T00:24:39Z	295	5	419	112	ec
6429	2022-01-25T00:24:39Z	295	5	425	118	8e
6430	2022-01-25T00:24:39Z	295	5	390	139	ef
6431	2022-01-25T00:24:39Z	295	5	418	111	60
6432	2022-01-25T00:24:39Z	295	5	425	118	8e
6433	2022-01-25T00:24:39Z	295	5	419	112	ec
6434	2022-01-25T00:24:39Z	295	5	425	118	8e
6435	2022-01-25T00:24:39Z	295	5	454	131	2d
6436	2022-01-25T00:24:39Z	295	5	425	118	8e
6437	2022-01-25T00:24:38Z	295	5	425	118	8e
6438	2022-01-25T00:24:38Z	295	5	449	12c	e3
6439	2022-01-25T00:24:38Z	295	5	425	118	8e
6440	2022-01-25T00:24:38Z	295	5	425	118	8e
6441	2022-01-25T00:24:38Z	295	5	449	12c	a4
6442	2022-01-25T00:24:38Z	295	5	425	118	8e
6443	2022-01-25T00:24:38Z	295	5	449	12c	e3
6444	2022-01-25T00:24:38Z	295	5	418	111	60
6445	2022-01-25T00:24:38Z	295	5	391	139	ef
6446	2022-01-25T00:24:38Z	295	5	441	126	37
6447	2022-01-25T00:24:38Z	295	5	419	112	ec
6448	2022-01-25T00:24:38Z	295	5	418	111	b1
6449	2022-01-25T00:24:38Z	295	5	449	12c	a3
6450	2022-01-25T00:24:38Z	295	5	449	12c	e3
6451	2022-01-25T00:24:38Z	295	5	449	12c	a3
6452	2022-01-25T00:24:38Z	295	5	449	12c	43
6453	2022-01-25T00:24:38Z	295	5	449	12c	a4
6454	2022-01-25T00:24:38Z	295	5	449	12c	a3
6455	2022-01-25T00:24:38Z	295	5	425	118	8e
6456	2022-01-25T00:24:38Z	295	5	418	111	60
6457	2022-01-25T00:24:38Z	295	5	449	12c	e3
6458	2022-01-25T00:24:38Z	295	5	425	118	8e
6459	2022-01-25T00:24:38Z	295	5	425	118	8e
6460	2022-01-25T00:24:38Z	295	5	449	12c	43
6461	2022-01-25T00:24:38Z	295	5	449	12c	43
6462	2022-01-25T00:24:38Z	295	5	449	12c	a3
6463	2022-01-25T00:24:38Z	295	5	463	139	f1
6464	2022-01-25T00:24:38Z	295	5	425	118	8e
6465	2022-01-25T00:24:38Z	295	5	449	12c	a3
6466	2022-01-25T00:24:38Z	295	5	387	139	ef
6467	2022-01-25T00:24:38Z	295	5	391	139	b5
6468	2022-01-25T00:24:38Z	295	5	449	12c	e3
6469	2022-01-25T00:24:38Z	295	5	454	131	2e
6470	2022-01-25T00:24:38Z	295	5	449	12c	a4
6471	2022-01-25T00:24:38Z	295	5	455	132	25
6472	2022-01-25T00:24:38Z	295	5	449	12c	43
6473	2022-01-25T00:24:38Z	295	5	449	12c	a3
6474	2022-01-25T00:24:38Z	295	5	425	118	8e
6475	2022-01-25T00:24:38Z	295	5	449	12c	43
6476	2022-01-25T00:24:38Z	295	5	449	12c	a4
6477	2022-01-25T00:24:38Z	295	5	425	118	8e
6478	2022-01-25T00:24:38Z	295	5	387	139	ea
6479	2022-01-25T00:24:38Z	295	5	418	111	b1
6480	2022-01-25T00:24:38Z	295	5	449	12c	43
6481	2022-01-25T00:24:38Z	295	5	388	139	ea
6482	2022-01-25T00:24:38Z	295	5	449	12c	a4
6483	2022-01-25T00:24:38Z	295	5	449	12c	a3
6484	2022-01-25T00:24:38Z	295	5	449	12c	43
6485	2022-01-25T00:24:38Z	295	5	390	139	ea
6486	2022-01-25T00:24:38Z	295	5	425	118	8e
6487	2022-01-25T00:24:38Z	295	5	449	12c	a4
6488	2022-01-25T00:24:38Z	295	5	425	118	8e
6489	2022-01-25T00:24:38Z	295	5	388	139	b5
6490	2022-01-25T00:24:38Z	295	5	462	138	d5
6491	2022-01-25T00:24:38Z	295	5	449	12c	a3
6492	2022-01-25T00:24:38Z	295	5	389	139	b5
6493	2022-01-25T00:24:38Z	295	5	449	12c	a4
6494	2022-01-25T00:24:38Z	295	5	449	12c	43
6495	2022-01-25T00:24:38Z	295	5	390	139	b5
6496	2022-01-25T00:24:38Z	295	5	449	12c	43
6497	2022-01-25T00:24:38Z	295	5	425	118	8e
6498	2022-01-25T00:24:38Z	295	5	449	12c	e3
6499	2022-01-25T00:24:38Z	295	5	425	118	8e
6500	2022-01-25T00:24:38Z	295	5	425	118	8e
6501	2022-01-25T00:24:38Z	295	5	389	139	ea
6502	2022-01-25T00:24:38Z	295	5	425	118	8e
6503	2022-01-25T00:24:38Z	295	5	449	12c	43
6504	2022-01-25T00:24:38Z	295	5	391	139	ea
6505	2022-01-25T00:24:38Z	295	5	425	118	8e
6506	2022-01-25T00:24:38Z	295	5	449	12c	e3
6507	2022-01-25T00:24:38Z	295	5	449	12c	a3
6508	2022-01-25T00:24:38Z	295	5	449	12c	a4
6509	2022-01-25T00:24:38Z	295	5	425	118	8e
6510	2022-01-25T00:24:38Z	295	5	449	12c	43
6511	2022-01-25T00:24:38Z	295	5	449	12c	43
6512	2022-01-25T00:24:38Z	295	5	449	12c	a3
6513	2022-01-25T00:24:38Z	295	5	387	139	b5
6514	2022-01-25T00:24:38Z	295	5	449	12c	e3
6515	2022-01-25T00:24:38Z	295	5	449	12c	e3
6516	2022-01-25T00:24:38Z	295	5	449	12c	a3
6517	2022-01-25T00:24:38Z	295	5	449	12c	a3
6518	2022-01-25T00:24:38Z	295	5	416	10f	45
6519	2022-01-25T00:24:38Z	295	5	425	118	8e
6520	2022-01-25T00:24:38Z	295	5	449	12c	43
6521	2022-01-25T00:24:38Z	295	5	449	12c	a4
6522	2022-01-25T00:24:38Z	295	5	449	12c	e3
6523	2022-01-25T00:24:38Z	295	5	449	12c	43
6524	2022-01-25T00:24:38Z	295	5	449	12c	43
6525	2022-01-25T00:24:38Z	295	5	449	12c	a4
6526	2022-01-25T00:24:38Z	295	5	449	12c	a4
6527	2022-01-25T00:24:38Z	295	5	449	12c	43
6528	2022-01-25T00:24:38Z	295	5	449	12c	e3
6529	2022-01-25T00:24:38Z	295	5	449	12c	a4
6530	2022-01-25T00:24:38Z	295	5	425	118	8e
6531	2022-01-25T00:24:38Z	295	5	425	118	8e
6532	2022-01-25T00:24:38Z	295	5	425	118	8e
6533	2022-01-25T00:24:38Z	295	5	449	12c	e3
6534	2022-01-25T00:24:37Z	295	5	436	121	36
6535	2022-01-25T00:24:37Z	295	5	425	118	32
6536	2022-01-25T00:24:37Z	295	5	451	12e	48
6537	2022-01-25T00:24:37Z	295	5	451	12e	48
6538	2022-01-25T00:24:37Z	295	5	451	12e	48
6539	2022-01-25T00:24:37Z	295	5	418	111	60
6540	2022-01-25T00:24:37Z	295	5	425	118	28
6541	2022-01-25T00:24:37Z	295	5	425	118	28
6542	2022-01-25T00:24:37Z	295	5	451	12e	48
6543	2022-01-25T00:24:37Z	295	5	419	112	b6
6544	2022-01-25T00:24:37Z	295	5	451	12e	48
6545	2022-01-25T00:24:37Z	295	5	451	12e	48
6546	2022-01-25T00:24:37Z	295	5	440	125	cb
6547	2022-01-25T00:24:37Z	295	5	451	12e	48
